"position","videoId","seen","published","title","description"
"29","sd_jkCww0BA","False","7/1/2014 1:00:05 PM +00:00","Фактор WoW №21 ""Телефонный""","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. Наш бутик фокусов www.likemagic.ru. Мы вконтакте http://vk.com/factor_wow. Студия ""Точка"" https://vk.com/studio_ch. Как набрать пин код, не прикасаясь к телефону. Как заставить зрителей думать, что они угадывают твой номер телефона. Какое слово зашифровано в выпуске №3 ""Стереть себя из памяти"". Все трюки основаны на законах психологии и парадоксах сознания. ВНИМАНИЕ: Не используются подставные зрители. Только внушение, отвлечение внимания, юмор, гипноз и трюковые техники. Съемка и монтаж: Влад Корнев http://vk.com/kornevlad. Лицо программы: Илья Ларионов vk.com/larionchik. Автор: Всевышний Вдохновитель!"
"28","xzoWNw-h4wQ","False","7/17/2014 1:00:06 PM +00:00","Фактор WoW №22 ""Разбитые Ожидания"" [Broken Expectations]","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. Бутик фокусов http://likemagic.ru. Инстаграм http://instagram.com/ilyalarionoff. Обучение битбоксу https://www.youtube.com/user/BeatBoxForAll. Баяны на Баяне https://www.youtube.com/user/BayanCover. Как взорвать стеклянную  бутылку, не прикасаясь к ней. Как заставить маркер парить/летать внутри бутылки. Что за цифра 0,851851 из предыдущего выпуска под названием ""Телефонный"". Все трюки основаны на законах психологии и парадоксах сознания. ВНИМАНИЕ: Не используются подставные зрители. Только внушение, отвлечение внимания, юмор, гипноз и трюковые техники. Съемка и монтаж: Влад Корнев http://vk.com/kornevlad. Лицо программы: Илья Ларионов vk.com/larionchik. Автор: Всевышний Вдохновитель!"
"27","xCxiOhSdQhA","False","8/22/2014 1:16:21 PM +00:00","Самые крутые фокусы в мире. Узнай их секреты","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. Влад Корнев и Илья Ларионов создали необычный проект под названием Фактор WoW, где показаны психологические эксперименты, развивающие мозг загадки, секреты фокусов, которые РЕАЛЬНО УДИВЛЯЮТ!. Харизма, взрывной юмор, живые реакции, оригинальные идеи, новые фокусы и иллюзии, неожиданные ожидаемости. Все это в проекте Фактор WOW"
"26","k6asVDug2FU","False","9/17/2014 1:00:07 PM +00:00","Фактор WoW №23 ""Водные Фантазии"" [Water Fantasy]","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. Покататься на Флайборде http://vk.com/flypiter. Авиационные ремни Флайбелтс http://flybelts.ru. Илья в инстаграме http://instagram.com/ilyalarionoff. Секреты фокусов www.likemagic.ru. Съемка, монтж, звук, обработка. Влад Корнев http://vk.com/kornevlad. (кстати у него можно заказать видео). Автор и ведущий:. Илья Ларионов vk.com/larionchik. (кстати его можно пригласить удивить на новый год). Как превратить воду в лед с дымком!. Как предсказать движения, находясь в одном информационом поле!. Как выкристаллизовать мысль!. Как структурировать воду так, чтобы она угадала слово!. Загадка про огурец. Готический шляпник.дурачится и раскрывает секрет фокуса как превратить воду в лед"
"25","QCqK8Z2uLCk","False","12/12/2014 3:10:40 PM +00:00","Фактор WoW №24 ""Вирусные Звуки"" [Viral Sounds]","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. Авто на свадьбу/VIP мероприятие http://rent-for-event.ru/. Заказать шоу Ильи http://lp.ilyalarionov.ru +7 (911) 833 7240. Шоу подстава ""Человек без ног"" goo.gl/em8Vka. Купить рекламу у нас на канале vk.com/kornevlad. Илья в инстаграме http://instagram.com/ilyalarionoff. Секреты фокусов http://likemagic.ru. Новые ляпы от Ильи, хотел бы он, чтобы его ляпы набирали так же много просмотров, как и ляпы от Кличко. Съемка, монтж, звук, обработка. Влад Корнев http://vk.com/kornevlad. (кстати у него можно заказать видео). Автор и ведущий:. Илья Ларионов http://vk.com/larionchik. (кстати его можно пригласить удивить на новый год). Как транслировать мысли на радиоприемник. Как предсказать выбор зеленого человечка. Загадка про название нового шоу у нас на канале. Готический шляпник раскрывает принцип множественного выбора"
"24","a5u7gHK3u9s","False","1/9/2015 7:15:01 PM +00:00","Палец летает в воздухе и про 100 тысяч","7-го января 2015 года на нашем канале появился стотысячный подписчик!. Этого видео мало, чтобы сказать спасибо вам за то, что мотивируете нас творить."
"23","2BM1rtQyWaU","False","2/13/2015 6:03:27 AM +00:00","Купидонский или как удивить в День Святого Валентина","Итак для нового проекта - перейди по ссылке. где Илья научит тебя купидонскому фокусу(где ты рисуешь на пальце сердце и стрелу и одним взмахом соединяешь их):. http://www.youtube.com/watch?v=iEJYXlCK0wE&feature=youtu.be. Сними видео как ты делаешь этот фокус и получаеш на него реакцию. Отправь видео на. reactionshow@yandex.ru. Увидь свое видео в шоу. Любви и терпения всем! Теперь вы знаете, чем удивить 14 февраля"
"22","rXE_Ldfk57Q","False","3/17/2015 9:41:17 AM +00:00","Шоу RE:акция №1 Офигительный ФОКУС С АЙФОНОМ и Человеком Пауком","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Новое шоу, посвященное ловкости рук, ловкости разума, секретам фокусов, и делания из тебя красавчика! Мы хотим, чтобы ты получал ошеломленные реакции!. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad  и получай призы. В этом выпуске фокус с айфоном на слете ведущий #мастерцеремоний и задание, связанное с оригинальным приглашением на событие. Илья Ларионов показывает Юрию Блинову фокус с человеком пауком."
"21","e-ZbnNBeKds","False","3/24/2015 3:00:04 PM +00:00","Шоу RE:акция №2 ФОКУС ""Назад во времени стирать память""","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. Спонсор выпуска: http://likemagic.ru. По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Секрет Фокуса ""Спичка превращается в монету с дымком"" https://youtu.be/iB6KnG8OO0E. Купить ДВД Айфономагия: http://likemagic.ru/product/iphonemagic/. Илья Ларионов в инстаграме. http://instagram.com/ilyalarionoff. Новое шоу, посвященное ловкости рук, ловкости разума, секретам фокусов, и делания из тебя красавчика! Мы хотим, чтобы ты получал ошеломленные реакции!. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad  и получай призы. В этом выпуске фокус с именем и спичкой, секрет фокуса как превратить спичку в монету, Илья заставляет Карину забыть свое имя, а также харизма, всплеск юмора и эмоций и,куда без него - КРАСАВЧИК ВЫПУСКА! Фокус с днем рождения. Пригласить Илью на свой день рождения можно по телефону +7(911)833-7240"
"20","oevyoZ1mnUs","False","4/1/2015 3:00:04 PM +00:00","Шоу RE:акция №3 Фокус ""Формула Миллионера""","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. Спонсор выпуска: онлайн бутик фокусов http://likemagic.ru/. По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Секрет как появить монету из дыма спички http://www.youtube.com/watch?v=iB6KnG8OO0E. Сними задание, пришли его сюда http://vk.com/kornevlad получи приз и стань Красавчиком Выпуска. Новое шоу, посвященное ловкости рук, ловкости разума, секретам фокусов, и делания из тебя красавчика! Мы хотим, чтобы ты получал ошеломленные реакции!. В этом выпуске фокус с деньгами. Как визуально и ярко делать фокусы с деньгами. А красавчик выпуска из Челябинска показывает как спичку превратить в монету и получает за это ДВД ""Пирокинез"" или как зажечь салфетку взглядом от спонсора выпуска. http://likemagic.ru. Купить ДВД можно тут: http://likemagic.ru/product/pirokinez-salfetki/. #шоумэн #борисисаков #ильяларионов #фокуссденьгами"
"19","OspPDl-cet0","False","4/8/2015 3:00:05 PM +00:00","Шоу RE:акция №4  ""Разбор Полетов""","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Как сделать розу из салфетки, чтобы похитить сердце любой дамы http://youtu.be/eYeDxgB-nBM. Режиссерская версия левитации http://youtu.be/i3Hki3tJ6jE. Троллинг левитации из Сам Себе Режиссер. Обзор летающих роз, летающих колец, летаюих людей. В общем, разбор полетов!. Хочешь летать, спроси меня как. А также переводчик из 90-х с прищепкой на носу. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad и получай призы."
"18","keSqeTjxPBQ","False","4/15/2015 3:00:05 PM +00:00","Фактор WoW №25 ""Кубик Рубика за 3 секунды""","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. Квесты в реальность:  http://norakrolika.ru/. Заказать шоу Ильи http://lp.ilyalarionov.ru +7 (911) 833 7240. Инстаграм: http://instagram.com/ilyalarionoff. Купить рекламу у нас на канале vk.com/kornevlad. Секреты фокусов http://likemagic.ru. Как собрать кубик рубика..за 3 секунды! Невероятное совпадение граней. Готический шляпник расказывает как заставить коробок встать силой мысли. Загадка про то как убедить человека, что круглое - это квадратное. Переоформленные ляпы от Кличко. Съемка, монтж, звук, обработка. Влад Корнев http://vk.com/kornevlad. (кстати у него можно заказать видео). Автор и ведущий:. Илья Ларионов http://vk.com/larionchik. (кстати его можно пригласить удивить на праздник)"
"17","nEL9EVbVzYw","False","4/22/2015 3:00:03 PM +00:00","Шоу RE:акция №5 ФОКУС ""Сэлфи оторванным пальцем""","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. Спонсор выпуска http://elcontrabando.ru/. По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Невидимое сэлфи с телефоном Коли из РакаМакаФо,. нож сквозь палец. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad и получай призы."
"16","txlraUQ30c8","False","5/3/2015 3:00:09 PM +00:00","Шоу RE:акция №6 ФОКУС ""Скоротечное мультяшество""","Зарабатывай на YouTube: http://adslon.ru/?r=nl657w. По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Скоротечное мультяшество. Обмультяшенный Кубик Рубика. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad и получай призы."
"15","VD1Mfowai5A","False","5/26/2015 3:00:01 PM +00:00","Шоу RE:акция №7 фокус ""Лезвие В Руке""","По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Один из самых опасных фокусов. Илья привязал лезвие к шнурку, добавил еще 4 шнурка и вложил лезвие в руку. Вэл и Илья должны были угадать какой шнурок ""безопасный"". Самая крутая версия оторванного пальца от Александра Замашки из Таллина. Задание!. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad и получай призы."
"14","Av8HAo7hRz8","False","6/4/2015 4:06:45 PM +00:00","Шоу Фокусов RE:акция №8 ""Кришна""","По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Видео с выполненными заданиями фокуса с телефоном: http://www.youtube.com/watch?v=x3GXaaAJBMg. Игра Всепривлекающего воистину прекрасны. Адифокусник. Илья говорит про Физический, Эмоциональный, Интеллектуальный, Духовный уровни. Задание: показать фокус с любимым напитком. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad и получай призы."
"13","HqcL5OnoJlA","False","6/7/2015 4:30:00 PM +00:00","Илья в гостях у Навигатор Апгрэйд. Интервью БЕЗ фокусов.","Илья рассказывает о начале своего пути, о кризисах жизни и о нужности препятствий. Какие качества должны быть присущи волшебнику. Про концентрированность ума. Какие тренировки бывают у мага. Что такое творческий процесс. Как учиться у жизни. «Навигатор. Апгрейд» — это программа о самых интересных событиях и вопросах, которые интересны молодежи. Юные любознательные ведущие обсуждают в студии актуальные темы современности: кинопремьеры, компьютерные новинки, виды спорта, модные музыкальные направления и многое другое. Сюжеты, снятые корреспондентами, поведают зрителям о театральных премьерах, выставках и путешествиях, а именитые гости программы будут развлекать аудиторию историями из собственной практики. Круг вопросов, затрагиваемых в проекте «Навигатор. Апгрейд», заслуживает внимания любого современного подростка."
"12","VYoLTJN4NgY","False","6/11/2015 4:30:00 PM +00:00","Топ 5 ФОКУСОВ из Школы Волшебства","По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Александр Замашка в инстаграме: https://instagram.com/aleksandrzamashka. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. В этом реактивном обзоре Александр Замашка расказывает про 5 фокусов, которые на его взгляд очень интересны или необычны. А Илья Ларионов в своей телепередаче Школа Волшебства эти фокусы показывает. Необычный обзор, желаем необычного просмотра."
"11","kSFC82vNoxw","False","6/16/2015 3:00:00 PM +00:00","Шоу  RE:акция №9 ""Как соблазнить азиатку""","По вопросам рекламы и сотрудничества. Влад http://vk.com/kornevlad. Илья Ларионов в инстаграме: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Видео, объясняющее психологию задания:. http://www.youtube.com/watch?v=ZMoIChEzHRQ. А еще там Илья угадывает знаменитостей у русских красоток. Встретив на улице, хотя правильнее сказать, после того как привлек к себе внимание с помощью магии и девушки подошли сами, Илья прочитал мысли азиатской девушки, после чего получил незабываемую реакцию. Задание: Снять как ты угадываешь Брэда Питта у своих знакомых. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad и получай призы."
"10","i4IRjYgWzjA","False","7/9/2015 3:00:03 PM +00:00","Шоу RE:акция №10 фокус """"Эпидемия Социальных Сетей""","Канал Ника Федорова: https://www.youtube.com/user/nickfedorovru. Мы вк: http//:vk.com/larionchik. Instagram.com/ilyalarionoff. Выполненные задания присылать сюда http://vk.com/kornevlad. Илья показывает фокус с социальной колодой. Переносит зависимость от соц сете в условия. где этими соц сетями можно поманипулировать."
"9","vPE5XQOcPbA","False","7/16/2015 3:00:01 PM +00:00","Фактор WOW №26 ""Летающий скейтборд"" [HoverBoard]","Заказать ремни Flybelts: www.flybelts.ru. Летающая доска с в.job.ывателями: http://www.youtube.com/watch?v=5M0tK4t7nug. На основе идеи TheMagicofRahat:  http://youtu.be/yK2fUJMdhys. Инстаграм: www.instagram.com/ilyalarionoff. Купить рекламу у нас на канале http://vk.com/kornevlad. Секреты фокусов http://likemagic.ru. Съемка, монтж, звук, обработка. Влад Корнев http://vk.com/kornevlad. (кстати у него можно заказать видео). Автор и ведущий:. Илья Ларионов http://vk.com/larionchik. (Пригласить Илью выступить на свадьбе/дне рождения/корпоративном мероприятии или подарить его выступление +7(911)833-7240. Мы тестируем прототип летающего скейтборда и наблюдает за реакцией. Готический шляпник рассказывает секрет полета. Загадка про журнал, который я читал завтра. Original idea by Rahat. We just added a couple of new flights to see Russian people react: http://youtu.be/yK2fUJMdhys"
"8","CzSd3cdBL5E","False","8/20/2015 3:00:00 PM +00:00","Шоу RE:акция №11 ""Негодяйские пальцы""","По этой ссылке вы также сможете прочитать мысли друга http://ilyalarionov.ru/pe.php. Вы можете установить приложение, если у вас ДЖЭЙЛБРЭЙК. Скачать приложение можно отсюда: https://yadi.sk/d/y4iY-u9yG4Yuh. Задание - снять его/ее реакцию на видео и прислать Владу Корневу: vk.com/kornevlad"
"7","5_N3FLVFXTU","False","9/3/2015 3:30:01 PM +00:00","Шоу RE:акция ""Жестяной Квест""","Пройди этот тестовый вариант квеста от Ильи Ларионова, выполни задание и участвуй в новом шоу ""Битва "". Выбери с чем дальше ты хочешь увидеть фокус. Выполненное задание присылай Владу Корневу: http://vk.com/kornevlad. Инстаграм: http://Instagram.com/iyalarionoff. Группа ВК: http://vk.com/factor_wow. Если ты на мобильном устройстве, то. ФОКУС С САЛФЕТКОЙ: https://youtu.be/breZYxrOZmU. ФОКУС С БАНОЧКОЙ: https://youtu.be/dQSYIgre8Ik"
"6","sXwK0aOkGVQ","False","10/8/2015 3:00:01 PM +00:00","Фактор WoW №28 ""Качать в мысли""","Анна Зоз в инстаграме:  http://www.instagram.com/anna_zoz. Мастерская красивх свадеб: http://www.annazoz.ru. Инстаграм Ильи: http://www.instagram.com/ilyalarionoff. Купить рекламу у нас на канале http://vk.com/kornevlad. Секреты фокусов http://likemagic.ru. Группа вк: http://https://vk.com/factor_wow. Съемка, монтж, звук, обработка. Влад Корнев http://vk.com/kornevlad. (кстати у него можно заказать видео). Автор и ведущий:. Илья Ларионов http://vk.com/larionchik. (Пригласить Илью выступить на свадьбе/дне рождения/корпоративном мероприятии или подарить его выступление +7(911)833-7240. Мы приходим в агенство Анны Зоз, где, глядя на нее, Илье хочется качать. Секрет фокуса с кубиком. Как угадать сколько граней выпало у человека."
"5","o9gXuAUloFk","False","11/11/2015 3:00:02 PM +00:00","Шоу RE:акция №13 ""Фото с воображаемой дочерью""","Канал Руслана Татунашвили: http://www.youtube.com/user/Tatunashvili. Мы вк: http//:vk.com/larionchik. Instagram.com/ilyalarionoff. Выполненные задания присылать сюда http://vk.com/kornevlad"
"4","R2G3txESgsw","False","11/24/2015 5:30:00 PM +00:00","Шоу RE:акция ""Французский Поцелуй из Вриндавана""","Купить часы Cobra Watch: http://ali.pub/y1m4n. По вопросам рекламы и сотрудничества. http://vk.com/kornevlad. Инстаграм: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Контроль 5 органов чувств с помощью фокуса. Илья показывает как поцеловаться с девушкой по французски так, чтобы взять ее номер телефона и узнать имя ее первого поцелуя. Задание: Показать фокус с поцелуем. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad и получай призы."
"3","wGOTASLq_f8","False","12/3/2015 2:30:00 PM +00:00","Лабиринт Ловушек Времени","Музей Оптических Иллюзий ""Ловушки Разума"" http://vk.com/traps_of_mind. MC Михалыч https://vk.com/mihailove_mc. Андрей Лаптев https://vk.com/magic_artist. Мой Instagram - https://instagram.com/ilyalarionoff. Реклама и сотрудничество: vk.com/kornevlad. В этом выпуске крутенный фокус с лабиринтом времени и тройным финалом. Фокус с поцелуем от красавчика выпуска Андрея Лаптева. Заказ шоу Ильи Ларонова +7(911)833-7240"
"2","qJAngEDVOzo","False","12/17/2015 3:00:03 PM +00:00","Шоу RE:акция ""Где-то что-то произошло""","По вопросам рекламы и сотрудничества. http://vk.com/kornevlad. Инстаграм: http://instagram.com/ilyalarionoff. Паблик ВКонтакте - https://vk.com/factor_wow. Илья показывает психологический трюк, в котором у зрителей создается ложное впечатление от восприятия визуального ряда. Зрители не могут вспомнить часть событий, в то числе, когда была поставлена подпись на двойке червей. Задание: Показать фокус с елочной игрушкой. Смотри шоу RE:акция, выполняй задания, присылай http://vk.com/kornevlad и получай призы. Заказ шоу Ильи Ларонова +7(911)833-7240"
"1","7ahP_3WncAU","False","12/30/2015 8:00:00 AM +00:00","Новогодний Тест На Внимательность","Видим ли мы чудеса в своей жизни? Или так же как в этом поздравлении?. Илья Лаирионов в инстаграмме: http://www.instagram.com/ilyalarionoff. Заказать шоу на праздник  http://www.lp.ilyalarionov.ru. Монтаж и съемка: Влад Корнев http:///www.vk.com/kornevlad. Спасибо Максиму Никитцыну."
"0","szJYNH25DPM","False","1/1/2016 2:55:17 PM +00:00","Фокусная Мандариновая Милота","Дочке Ильи 1 год и 4 месяца. Слово ""где""-это неотъемлимая часть лексикона при просмотре фокусов"
