"position","videoId","seen","published","title","description"
"63","sxMGknGySgg","False","8/9/2013 9:00:45 AM +00:00","Фиксики - Карамель","Какая профессия лучше? -- этот вопрос привел ДимДимыча к.. драке с лучшим другом. Фиксики напоминают, что споры кулаками не решаются, и предлагают ДимДимычу переквалифицироваться в дегустаторы. Но если съесть слишком много конфет, разболятся зубы.. какая же профессия в итоге окажется «круче всех»?. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"57","61xLsr5fvj8","False","8/16/2013 9:00:28 AM +00:00","Фиксики - Вентиляция","Девочки -- всегда девочки; даже если они фиксики! Главное -- не ссориться из ерунды! Однажды Симка и Верта чуть об этом не забыли.. Но если у вас есть мыльные пузыри, механическая рука и настоящая дружба, никакой беды не случится!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"55","BmZUpal1cH0","False","8/23/2013 9:00:28 AM +00:00","Фиксики - Пятно","ДимДимыч решил податься в художники -- и на его футболке тут же появилось пятно. Нолик пытается помочь, но специалист по выведению пятен из него никудышный. А вот Шпуля и Симка предлагают оригинальное решение.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"56","gmHBVtSwjPY","False","8/30/2013 9:06:47 AM +00:00","Фиксики - Сила трения","Cмазать скрипящие петли шкафа -- что может быть проще? Но если оставить Нолика с помогатором без присмотра.. в беду может попасть вся семья фиксиков! А мы, пока будем ждать счастливой развязки, узнаем, когда сила трения бывает полезна, а когда вредна -- и как правильно использовать смазку!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"54","F3pDmQf0UK0","False","9/3/2013 9:00:37 AM +00:00","Фиксики - Дверной звонок","Люди уехали, и фиксики остались в квартире одни. Самое время пригласить друзей! Но почему-то дверной звонок не работает, а кто же приходит в гости без звонка? Деятельный Файер рвется скорее устранить неисправность, а Игрек пытается проанализировать ситуацию -- и находит истинную причину поломки.  Наконец звонок заработал.. только не оглохните! Тыдыщ! В гости к Симке и Нолику пришел весь класс!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"53","To5yh3rDuRs","False","9/6/2013 9:00:55 AM +00:00","Фиксики - Помогатор","Как работает ранец-помогатор, и почему из него появляется именно тот инструмент, который нужен фиксику? Это большой-большой секрет, но кое-что мы сможем узнать, пока Игрек готовится к экзамену, а Симка и Нолик пытаются ему помочь -- ведь Игреку труднее других дается переход от теории к практике. Правда, помощь бывает разной..  Но мудрый профессор Дедус знает, как обратить маленькие хитрости учеников на пользу учебному процессу!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"49","De9XOHdzYDg","False","9/10/2013 9:00:22 AM +00:00","Фиксики - Лом","Катастрофа! В доме ДимДимыча все работает так исправно, что семье фиксиков просто нечем заняться. А фиксики не могут жить без работы! И Папус принимает решение  - пора переселяться в другую квартиру!  Неужели Симке и Нолику придется расстаться с ДимДимычем? Нужно срочно что-то придумать, чтобы переезда не произошло!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"51","tgqXlApMxvw","False","9/13/2013 9:03:29 AM +00:00","Фиксики - Маскировка","В доме ДимДимыча новый жилец: подруга Катя попросила приютить на время хамелеона. Ой! Стоило на секунду отвлечься - и хамелеон исчез! Еще бы, он так ловко маскируется! Но куда ему тягаться с настоящими чемпионами по маскировке - фиксиками!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"50","PVdLHKWlMaA","False","9/17/2013 9:00:40 AM +00:00","Фиксики - Уровень","Папа ДимДимыча собирается в командировку и обещает взять сына с собой, когда тот «дорастет до Африки». ДимДимыч бросается к карте на стене.. но как же проверить, до какой высоты он дорос? Фиксики подсказывают -- нужно сделать водяной уровень из гибкого шланга, используя закон сообщающихся сосудов! Нет, роста не хватило. ДимДимыч пробует схитрить.. но папу не проведешь, он и сам большой-большой хитрец!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"48","_qzCsu5uzgU","False","9/20/2013 9:00:31 AM +00:00","Фиксики - Пластилин","Нолик давно мечтает о собственном помогаторе. Может, слепить его пока хотя бы из пластилина? Вышло похоже, даже слишком:  Файер решил использовать пластилиновый помогатор Нолика для настоящего ремонта. Но «быстро» и «надёжно» - вовсе не одно и то же! Хорошо еще, что Папус оказался неподалеку.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"52","RRAFt4KtPcI","False","9/24/2013 9:00:28 AM +00:00","Private video","This video is private."
"47","uhOZwk9skYg","False","11/15/2013 6:15:30 PM +00:00","Фиксики - Говорящая кукла","В лабораторию профессора Гения Евгеньевича Чудакова принесли говорящую куклу -- но она разговаривает только по-японски. Чудаков просит своего старого друга и коллегу фиксика Дедуса о помощи. А юные ученики фикси-школы решают: с помощью говорящей куклы можно неплохо разыграть одноклассников.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Страничка в Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"46","M79-vcAsQ6c","False","11/19/2013 12:01:00 PM +00:00","Фиксики - Штрих-код","Дедус проводит урок в лаборатории своего друга, профессора Гения Евгеньевича Чудакова. У рассеянного профессора беда -- он никак не может отыскать свой утюг.  Юные фиксики отправляются на склад, где учитель открывает им секрет: что находится в коробке, можно узнать по напечатанному на ней штрих-коду!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Страничка в Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"45","IHmwnr-m-M4","False","11/22/2013 12:00:17 PM +00:00","Фиксики - Глобус","ДимДимыч и Нолик выясняют, можно ли удержаться на быстро крутящемся глобусе. Симка рассказывает, почему мы не падаем с настоящей планеты -- все дело в земном притяжении! После этого Нолик решает провести собственный опыт с глобусом -- но его эксперимент трудно назвать научным.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Страничка в Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"44","FOkSPCb4neI","False","11/26/2013 12:00:15 PM +00:00","Фиксики - Протез","""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Фиксики находят старого плюшевого мишку, любимую игрушку ДимДимыча. У мишки сломана лапа. С помощью профессора Чудакова фиксики делают протез -- и вот медведь снова может ходить! Но не окажется ли, что «старый друг лучше новых двух»?. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Страничка в Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"43","eirHIUZvsdY","False","12/20/2013 5:00:21 PM +00:00","Фиксики - Фотоаппарат","ДимДимыч задумал стать фотографом -- и начал охоту за «сенсационными кадрами».. Фиксики рассказывают ему, что есть  особое слово -- «папарацци».. Так можно и всех друзей растерять! Будь осторожен, ДимДимыч!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"42","4_0q1hwp4Qw","False","12/23/2013 6:00:18 PM +00:00","Фиксики - Барабан","Нолик мечтает стать барабанщиком, старательно репетирует и не дает никому покоя. И только ДимДимыч помогает ему осознать, что барабанный бой -- не всегда радость для барабанных перепонок.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"41","ux2DQ0CxCH4","False","12/26/2013 6:30:20 PM +00:00","Фиксики - Калейдоскоп","ДимДимыч наряжает ёлку. Жемчужина его коллекции -- новый красивый шарик. Но ёлочные игрушки такие хрупкие! Одно неловкое движение.. Фиксики придумывают, как утешить друга: надо сделать волшебный калейдоскоп!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"40","uYayowNHxTo","False","12/28/2013 5:00:22 AM +00:00","Фиксики - Трубы","Дедус ведет урок. Самый юный ученик - Нолик - никак не может научиться отвечать только, когда спрашивают. Но он же и спасает лабораторию профессора Чудакова от большой опасности.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"39","ebZ0TG2aKYg","False","2/10/2014 6:19:49 PM +00:00","Фиксики - Провода","В лаборатории профессора Чудакова не осталось ни одной свободной розетки. И все провода перепутались! Фиксики пытаются помочь профессору, но удается это не сразу. Общими усилиями выход найден.. ой, тут-то фикси-урок и заканчивается!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"38","JWebzUd1jb4","False","2/11/2014 8:22:10 PM +00:00","Фиксики - Навигатор","Опаздывая на урок, фиксики решили полететь короткой дорогой -- и заблудились в лабиринте вентиляционных  труб! Что делать? Здесь поможет только фикситаб -- и встроенный в него навигатор!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"37","c8kU2CVoYI0","False","2/12/2014 6:16:47 PM +00:00","Фиксики - Доспехи","Симка, Нолик и ДимДимыч играют в прятки. Но убежище, которое выбрал себе ДимДимыч, неожиданно оказывается слишком уж надежным.. из него не так-то просто выбраться!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"36","CulQrojIDXk","False","2/13/2014 6:15:54 PM +00:00","Фиксики - Огнетушитель","В лаборатории Чудакова идет фикси-урок: Дедус объясняет, как пользоваться огнетушителем. Шутник Файер все время кричит «Пожар!».  Но когда его выставляют с урока, он обнаруживает настоящий пожар.. Эх! Не стоило так шутить!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"35","xwMT8sHQoFA","False","2/14/2014 6:15:42 PM +00:00","Фиксики - Часы","ДимДимыч заигрался в компьютерные автогонки. Мама дает ему полчаса -- и надо будет прекратить. Файер предлагает замедлять ход всех часов в доме. Но никому еще не удавалось безнаказанно стать Повелителем Времени!.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"34","2RXe-uWIIgE","False","2/23/2014 11:16:44 AM +00:00","Фиксики - Манипулятор","Профессор Чудаков и Дедус сконструировали манипулятор -- управляемую механическую руку. Но стоило им оставить ее в ночной лаборатории без присмотра, как за дело взялись Файер и Нолик. А жертвой их озорства оказалась ассистентка профессора Элизия.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"33","67P_z5_C-Hc","False","3/24/2014 6:30:18 PM +00:00","Фиксики - Видеосвязь","Симка, находясь в лаборатории профессора Чудакова, решила пообщаться с ДимДимычем с помощью видеосвязи.. ах, какая неосторожность! Но все кончилось хорошо - и даже завязалось новое многообещающее знакомство!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"32","jyt7Le_IPOs","False","3/25/2014 6:30:29 PM +00:00","Фиксики - Рефлексы","ДимДимыч пытается дрессировать Кусачку, но у него ничего не выходит. А все дело в том, что нужно использовать механизм действия рефлексов! Как это? Сейчас фиксики помогут разобраться!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"31","gsXwqOOdYqg","False","3/26/2014 6:30:20 PM +00:00","Фиксики - Духовка","Симка и Шпуля упали в приготовленный для выпечки пирог -- и оказались во включенной духовке! ДимДимыч бросается на поиски.. Неужели слишком поздно?.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"30","jUKTJ3Npc54","False","3/27/2014 6:30:24 PM +00:00","Фиксики - Собака","Все думают, что у Кусачки противный характер: вечно она лает без толку, не слушается, гоняется за фиксиками.. А может, на самом деле она - верная и умная собака? Просто люди и фиксики ее не очень хорошо понимают?.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"29","9Hwc6XIj3ds","False","7/7/2014 6:30:20 PM +00:00","Фиксики - Граммофон","ДимДимыч находит пластинку с песенкой, под которую его мама так любила танцевать в детстве. А фиксики подсказывают, где найти старинный граммофон, и помогают его починить. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"28","3-cnGMIZtyE","False","7/8/2014 6:30:21 PM +00:00","Фиксики - Ключ-карта","Профессор Чудаков стал бы чемпионом по рассеянности даже среди профессоров и чудаков! Выходя из лаборатории, он постоянно забывает ключ-карту - электронный пропуск. Что бы он делал без фиксиков?. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"27","vE5HrqrvcOA","False","7/9/2014 6:30:49 PM +00:00","Фиксики - Пчела","Что делать, если к вам в комнату влетела пчела, и вы боитесь, что она вас укусит? Фиксики уверены - только не обижать пчел, они хорошие и полезные! Выход, при котором никто не пострадает, обязательно найдется!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"26","oj4GbxyxiJQ","False","7/10/2014 6:30:59 PM +00:00","Фиксики - Экотестер","Профессор Чудаков показывает фиксикам экотестер - прибор, который определяет содержание вредных веществ в овощах и фруктах. Но стоит ему на минутку отойти и оставить без присмотра лабораторию, фиксиков и ассистентку Элизию.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"25","uwsa8N68zFo","False","9/1/2014 6:01:08 PM +00:00","Фиксики - Подушка безопасности","Профессор Чудаков – настоящий ученый, готовый пожертвовать для науки всем. Испытывая новое изобретение, он проводит эксперименты на себе, нередко довольно рискованные. Фиксики с волнением следят за испытаниями разработанной профессором подушки безопасности: защитит ли она Гения Евгеньевича?. Фиксики и Media Markt за безопасность на дороге! Светоотражающий браслет с фиксиками в подарок при любой покупке в магазине Media Markt! Подробнее: www.mediamarkt.ru/promo/terms/fiksiki#terms. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"23","ET838We_UvE","False","9/3/2014 6:00:44 PM +00:00","Фиксики - Инструкция","Фиксики всегда очень внимательно читают инструкции к приборам и товарам! А вот люди часто бывают слишком самонадеянны. ДимДимыч тоже был уверен, что чтение инструкций – ненужная трата времени. И чем же это для него обернулось?.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"22","x6H8hUWyj8A","False","9/4/2014 6:00:18 PM +00:00","Фиксики - Шахматы","Профессор Чудаков обожает играть в шахматы с Дедусом. Только вот пешка из шахматного набора куда-то запропастилась. Как же без нее играть?. Но фиксики обязательно найдут выход!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"24","XYbvkthFEv4","False","9/17/2014 1:32:38 PM +00:00","Фиксики - Батарейки","Батарейки - одно из величайших изобретений человечества. Но пользоваться ими нужно с умом! А еще важно помнить, что отслужившие батарейки нельзя просто выкидывать: в них содержатся опасные химические вещества, способные навредить растениям, людям и животным!. Теперь ты знаешь, куда нужно сдавать батарейки. А еще за это можно получать подарки! С 5 по 25 сентября в сети магазинов электроники Media Markt сразу два конкурса! Как принять участие, читай на http://www.mediamarkt.ru/blog/fiksiki/. Призы каждому участнику!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"21","s7yDst6RM7M","False","10/13/2014 6:31:03 PM +00:00","Фиксики - Лаборатория","Родителей Симки и Нолика срочно вызывают в школу! Что же случилось? Встревоженные Папус и Мася отправляются в лабораторию профессора Чудакова.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"20","RBvPR5OdRe4","False","10/14/2014 6:30:56 PM +00:00","Фиксики - Театр теней","Симка, Нолик и ДимДимыч решают показать друзьям спектакль театра теней. Пока они готовятся, мы узнаем немало интересного о «теневой стороне» театральной жизни. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"19","nosSlurPVwE","False","10/15/2014 6:31:10 PM +00:00","Фиксики - Антенна","Профессор Чудаков сконструировал гигантскую антенну: он надеется уловить сигналы из космоса и вступить в контакт с инопланетянами. Удастся ли ему это?. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"18","Kru8AHg6NY0","False","10/16/2014 6:31:44 PM +00:00","Фиксики - Инструменты","ДимДимыч случайно рассыпал папины инструменты. Фиксики помогают ему сложить все на место. Но, кажется, один элемент попал в ящик все-таки по ошибке.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"17","mPNsUKAFTLU","False","12/15/2014 7:30:20 PM +00:00","Фиксики - Узлы","ДимДимыч и фиксики играют в пиратов. Выясняется, что Файер не умеет вязать морские узлы. Как же он будет осваивать эту науку – и чем это обернется для всей квартиры?. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"16","G_0iDuJQbzs","False","12/16/2014 7:30:20 PM +00:00","Фиксики - Радионяня","Мама хотела отдать соседям радионяню - прибор, который помогает родителям услышать плач малыша, - но ДимДимыч пожадничал. Радионяня нужна ему самому - он хочет предстать перед фиксиками волшебником и телепатом! Что же из этого выйдет?.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"15","IQjXYehyEB4","False","12/17/2014 7:30:26 PM +00:00","Фиксики - Чертёж","Сломалась деталька в игрушечном пистолете ДимДимыча. Наверное, Папус мог бы помочь сделать новую – но нужен чертёж! Получается он не с первой попытки.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"8","_E2qFoHLxV4","False","12/18/2014 7:30:32 PM +00:00","Фиксики - Фиксифон","Оказывается, у фиксиков тоже есть средство мобильной связи - фиксифон! ДимДимыч совсем было собрался завидовать – но Симка и Нолик решили сделать ему сюрприз! Правда, чуть-чуть перестарались.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"14","GWwEwQNjY4Q","False","4/19/2015 8:30:27 AM +00:00","Фиксики - Лифт","ДимДимыч с родителями собирается в цирк. Симка и Нолик хотели тайком попасть на представление вместе с ним - но не тут-то было! Сломался лифт! Неужели цирка не будет?. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"13","lVM5tWw7uYI","False","5/7/2015 9:00:25 AM +00:00","Фиксики - Цыпленок","В лаборатории профессора Чудакова появился инкубатор. Фиксики с нетерпением ждут, когда же из яиц вылупятся цыплята. Но однажды ночью происходит авария… неужели цыплята погибнут?.. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"12","Hp3GeRAzLhI","False","5/15/2015 9:00:26 AM +00:00","Фиксики - Датчик","Профессору Чудакову понадобилась деталька. Фиксики вызываются принести ее со склада. Но на их пути все время возникают препятствия - то автоматическая дверь с датчиком движения, то бдительная ассистентка профессора Лизонька…. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"11","_0FQaM7v4a8","False","5/22/2015 9:00:34 AM +00:00","Фиксики - Невидимые чернила","ДимДимыч получил записку от своей одноклассницы Кати. Но на листке ничего нет!. Стоп! А может быть, записка написана невидимыми чернилами?!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"10","OhI6vvZj7f8","False","6/1/2015 9:01:28 AM +00:00","Фиксики - Присоска","Профессор Чудаков уехал и оставил фиксикам важную записку - за чем нужно проследить в лаборатории. Но записка лежит под стеклом, и видна только одна ее сторона… как же прочесть, что написано на обороте?. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"9","1uXqsMoOIFI","False","6/26/2015 9:00:36 AM +00:00","Фиксики - Аэрозоль","Ассистентка профессора Лизонька нашла в лаборатории крохотные следы! Она собирается бороться с тараканами, распыляя аэрозоль. Как же ее остановить? Фиксикам поможет… персонаж, которого вы еще таким не видели!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"7","R7GaLeds8JI","False","8/22/2015 9:00:30 AM +00:00","Фиксики - Кино","Смотрим кино про фиксиков - о том, как фиксики снимали кино! И оказалось, это не так просто, как кажется на первый взгляд.. Что же нужно, чтобы получился хороший фильм? Наконец-то мы это узнаем!. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
"6","mtdwJIpP8og","False","9/19/2015 7:00:40 AM +00:00","Фиксики - Ноты","Катя прислала ДимДимычу подарок - музыкальную открытку. Но Нолик не верит, что эти странные закорючки могут быть музыкой… как же его переубедить?. ""Фиксиклуб"" - развивающие игры с фиксиками - http://www.fixiclub.ru. Группа мультсериала ""Фиксики"" В Контакте - http://vk.com/fixiki. Facebook - http://www.facebook.com/fixiki. Twitter - https://twitter.com/2fixika"
